

[2022-08-08 10:24:56] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2022-08-08 10:24:56] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2022-08-08 10:24:56] Initialized system perf manager
[2022-08-25 17:48:26] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 70
[2022-08-25 17:49:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 17:49:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 17:49:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:02:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:02:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:02:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:08:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:08:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:08:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:08:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:39:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:41:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 18:41:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 19:40:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 19:40:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 19:40:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-25 19:40:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:02:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 01:03:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:10:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:10:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:10:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:11:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:11:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:11:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:11:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:12:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:12:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:12:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:23:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:27:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:27:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:27:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:28:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 09:30:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 10:01:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 10:01:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 10:01:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 10:01:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:04:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:04:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:05:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:05:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:05:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:05:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:06:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:06:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:07:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:07:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:11:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:17:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:18:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:18:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:18:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:19:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:20:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:20:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:21:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:22:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:22:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:22:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:22:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:22:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:23:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:23:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:23:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:24:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:24:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:24:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:25:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:25:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:26:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:27:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:27:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:28:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:36:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:36:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:36:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:36:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:36:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:37:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:37:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:37:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:40:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:40:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:41:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:41:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:43:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:43:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:43:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:44:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:44:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:44:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:44:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:45:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:46:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:46:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:46:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:47:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:47:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:47:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:47:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:48:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:48:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:50:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:51:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:51:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:51:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:51:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:53:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:55:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:55:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:56:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:56:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:56:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:56:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:58:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:58:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:59:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 11:59:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:00:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:00:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:00:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:02:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:02:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:02:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:02:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:02:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:03:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:03:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:03:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:04:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:04:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:04:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:04:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:05:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:06:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:07:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:16:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:17:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:17:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:17:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:17:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:18:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:30:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:31:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:31:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:31:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:33:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:33:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:34:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:34:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:34:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:35:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:35:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:35:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:35:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:35:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:38:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:40:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:40:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:41:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:43:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:46:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:46:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:46:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:46:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:46:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:47:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:47:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:47:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:47:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:47:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:48:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:49:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:49:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:50:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:52:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:52:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:52:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:53:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:53:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:54:17] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 12:54:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:02:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:02:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:02:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:02:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:02:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:04:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:04:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:06:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:09:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:12:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:13:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:14:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:15:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:15:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
